Insee - Statistiques locales; ; ; 
Référentiel géographique : France par commune; ; ; 
Code;Nom;Population municipale 2021;Médecin généraliste (en nombre) 2021
64079;Aurions-Idernes;105;0
64080;Aussevielle;813;0
64081;Aussurucq;236;0
64082;Auterrive;142;0
64083;Autevielle-Saint-Martin-Bideren;207;0
64084;Aydie;138;0
64085;Aydius;104;0
64086;Ayherre;1130;0
64087;Baigts-de-Béarn;870;1
64088;Balansun;308;0
64089;Baleix;135;0
64090;Baliracq-Maumusson;119;0
64091;Baliros;504;0
64092;Banca;351;0
64093;Barcus;635;1
64094;Bardos;1861;3
64095;Barinque;589;0
64096;Barraute-Camu;183;0
64097;Barzun;624;0
64098;Bassillon-Vauzé;66;0
64099;Bastanès;97;0
64100;Bassussarry;3301;7
64101;Baudreix;581;0
64102;Bayonne;52749;81
64103;Bédeille;207;0
64104;Bedous;583;3
64105;Béguios;266;0
64106;Béhasque-Lapiste;509;0
64107;Béhorléguy;71;0
64108;Bellocq;912;0
64109;Bénéjacq;1961;4
64110;Béost;224;0
64111;Bentayou-Sérée;108;0
64112;Bérenx;418;0
64113;Bergouey-Viellenave;117;0
64114;Bernadets;587;0
64115;Berrogain-Laruns;160;0
64116;Bescat;246;0
64117;Bésingrand;146;0
64118;Bétracq;49;0
64119;Beuste;674;0
64120;Beyrie-sur-Joyeuse;538;0
64121;Beyrie-en-Béarn;193;0
64122;Biarritz;25764;59
64123;Bidache;1347;3
64124;Bidarray;657;0
64125;Bidart;7449;4
64126;Bidos;1109;0
64127;Bielle;383;0
64128;Bilhères;157;0
64129;Billère;13866;28
64130;Biriatou;1217;0
64131;Biron;611;0
64132;Bizanos;4548;10
64133;Boeil-Bezing;1336;2
64134;Bonloc;367;0
64135;Bonnut;827;0
64136;Borce;121;0
64137;Bordères;672;0
64138;Bordes;2885;1
64139;Bosdarros;973;0
64140;Boucau;8809;7
64141;Boueilh-Boueilho-Lasque;387;0
64142;Bougarber;833;0
64143;Bouillon;158;0
64144;Boumourt;162;0
64145;Bourdettes;509;0
64146;Bournos;336;0
64147;Briscous;2876;2
64148;Bruges-Capbis-Mifaget;854;0
64149;Bugnein;237;0
64150;Bunus;132;0
64151;Burgaronne;99;0
64152;Buros;1964;1
64153;Burosse-Mendousse;76;0
64154;Bussunarits-Sarrasquette;209;0
64155;Bustince-Iriberry;106;0
64156;Buziet;476;0
64157;Buzy;997;0
64158;Cabidos;170;0
64159;Cadillon;111;0
64160;Cambo-les-Bains;6669;15
64161;Came;1013;0
64162;Camou-Cihigue;103;0
64165;Cardesse;297;0
64166;Caro;181;0
64167;Carrère;217;0
64168;Carresse-Cassaber;660;1
64170;Castagnède;200;0
64171;Casteide-Cami;269;0
64172;Casteide-Candau;302;0
64173;Casteide-Doat;163;0
64174;Castéra-Loubix;50;0
64175;Castet;145;0
64176;Castetbon;156;0
64177;Castétis;642;0
64178;Castetnau-Camblong;458;0
64179;Castetner;135;0
64180;Castetpugon;210;0
64181;Castillon (Canton d'Arthez-de-Béarn);339;0
64182;Castillon (Canton de Lembeye);74;0
64183;Caubios-Loos;665;0
64184;Cescau;625;0
64185;Cette-Eygun;59;0
64186;Charre;221;0
64187;Charritte-de-Bas;248;0
64188;Chéraute;1057;0
64189;Ciboure;6033;8
64190;Claracq;240;0
64191;Coarraze;2163;5
64192;Conchez-de-Béarn;110;0
64193;Corbère-Abères;96;0
64194;Coslédaà-Lube-Boast;379;0
64195;Coublucq;91;0
64196;Crouseilles;120;0
64197;Cuqueron;191;0
64198;Denguin;1771;2
64199;Diusse;141;0
64200;Doazon;181;0
64201;Dognen;229;0
64202;Domezain-Berraute;468;0
64203;Doumy;324;0
64204;Eaux-Bonnes;190;1
64205;Escos;237;0
64206;Escot;121;0
64207;Escou;429;0
64208;Escoubès;433;0
64209;Escout;431;0
64210;Escurès;143;0
64211;Eslourenties-Daban;372;0
64212;Espéchède;149;0
64213;Espelette;2032;3
64214;Espès-Undurein;495;0
64215;Espiute;107;0
64216;Espoey;1195;1
64217;Esquiule;534;0
64218;Estérençuby;313;0
64219;Estialescq;260;0
64220;Estos;492;0
64221;Etcharry;156;0
64222;Etchebar;74;0
64223;Etsaut;52;0
64224;Eysus;626;0
64225;Ance Féas;614;0
64226;Fichous-Riumayou;194;0
64227;Gabaston;667;0
64228;Gabat;278;0
64229;Gamarthe;128;0
64230;Gan;5622;8
64231;Garindein;472;0
64232;Garlède-Mondebat;219;0
64233;Garlin;1341;3
64234;Garos;264;0
64235;Garris;305;0
64236;Gayon;54;0
64237;Gelos;3609;5
64238;Ger;2066;2
64239;Gerderest;139;0
64240;Gère-Bélesten;182;0
64241;Géronce;485;0
64242;Gestas;76;0
64243;Géus-d'Arzacq;203;0
64244;Geüs-d'Oloron;263;1
64245;Goès;545;0
64246;Gomer;301;0
64247;Gotein-Libarrenx;474;0
64249;Guéthary;1323;3
64250;Guiche;1033;0
64251;Guinarthe-Parenties;224;0
64252;Gurmençon;887;1
64253;Gurs;417;0
64254;Hagetaubin;573;0
64255;Halsou;621;0
64256;Hasparren;7577;7
64257;Haut-de-Bosdarros;333;0
64258;Haux;84;0
64259;Hélette;749;0
64260;Hendaye;17796;15
64261;Herrère;389;0
64262;Higuères-Souye;275;0
64263;L'Hôpital-d'Orion;130;0
64264;L'Hôpital-Saint-Blaise;57;0
64265;Hosta;99;0
64266;Hours;230;0
64267;Ibarrolle;73;0
64268;Idaux-Mendy;276;0
64269;Idron;4913;5
64270;Igon;973;1
64271;Iholdy;539;0
64272;Ilharre;147;0
64273;Irissarry;913;3
64274;Irouléguy;369;0
64275;Ispoure;675;1
64276;Issor;239;0
64277;Isturits;536;0
64279;Itxassou;2164;2
64280;Izeste;438;0
64281;Jasses;148;0
64282;Jatxou;1247;0
64283;Jaxu;206;0
64284;Jurançon;7064;9
64285;Juxue;202;0
64286;Laà-Mondrans;433;0
64287;Laàs;138;0
64288;Labastide-Cézéracq;576;0
64289;La Bastide-Clairence;978;1
64290;Labastide-Monréjeau;596;0
64291;Labastide-Villefranche;320;0
64292;Labatmale;259;0
64293;Labatut-Figuières;169;0
64294;Labets-Biscay;149;0
64295;Labeyrie;108;0
64296;Lacadée;146;0
64297;Lacarre;178;0
64298;Lacarry-Arhan-Charritte-de-Haut;125;0
64299;Lacommande;178;0
64300;Lacq;1035;0
64301;Lagor;1131;2
64302;Lagos;462;0
64303;Laguinge-Restoue;156;0
64304;Lahonce;2681;2
64305;Lahontan;526;0
64306;Lahourcade;703;0
64307;Lalongue;202;0
64308;Lalonquette;257;0
64309;Lamayou;208;0
64310;Lanne-en-Barétous;487;0
64311;Lannecaube;148;0
64312;Lanneplaà;304;0
64313;Lantabat;278;0
64314;Larceveau-Arros-Cibits;445;2
64315;Laroin;1061;1
64316;Larrau;192;0
64317;Larressore;2129;5
64318;Larreule;189;0
64319;Larribar-Sorhapuru;183;0
64320;Laruns;1180;2
64321;Lasclaveries;246;0
64322;Lasse;339;0
64323;Lasserre;113;0
64324;Lasseube;1741;4
64325;Lasseubetat;202;0
64326;Lay-Lamidou;123;0
64327;Lecumberry;173;0
64328;Ledeuix;1027;0
64329;Lée;1261;0
64330;Lées-Athas;237;0
64331;Lembeye;770;4
64332;Lème;168;0
64334;Léren;213;0
64335;Lescar;9524;10
64336;Lescun;171;0
64337;Lespielle;152;0
64338;Lespourcy;189;0
64339;Lestelle-Bétharram;803;2
64340;Lichans-Sunhar;85;0
64341;Lichos;138;0
64342;Licq-Athérey;197;0
64343;Limendous;723;0
64344;Livron;370;0
64345;Lohitzun-Oyhercq;197;0
64346;Lombia;208;0
64347;Lonçon;218;0
64348;Lons;13915;10
64349;Loubieng;496;0
64350;Louhossoa;856;0
64351;Lourdios-Ichère;137;0
64352;Lourenties;408;0
64353;Louvie-Juzon;1063;0
64354;Louvie-Soubiron;127;0
64355;Louvigny;137;0
64356;Luc-Armau;107;0
64357;Lucarré;62;0
64358;Lucgarier;257;0
64359;Lucq-de-Béarn;924;0
64360;Lurbe-Saint-Christau;201;0
64361;Lussagnet-Lusson;182;0
64362;Luxe-Sumberraute;414;0
64363;Lys;323;0
64364;Macaye;598;0
64365;Malaussanne;432;0
64366;Mascaraàs-Haron;116;0
64367;Maslacq;884;1
64368;Masparraute;261;0
64369;Maspie-Lalonquère-Juillacq;241;0
64370;Maucor;570;0
64371;Mauléon-Licharre;2954;4
64372;Maure;88;0
64373;Mazères-Lezons;1818;1
64374;Mazerolles;1172;4
64375;Méharin;282;0
64376;Meillon;943;0
64377;Mendionde;844;0
64378;Menditte;206;0
64379;Mendive;153;0
64380;Méracq;233;0
64381;Méritein;277;0
64382;Mesplède;331;0
64383;Mialos;139;0
64385;Miossens-Lanusse;279;0
64386;Mirepeix;1251;0
64387;Momas;619;0
64388;Momy;112;0
64389;Monassut-Audiracq;366;0
64390;Moncaup;157;0
64391;Moncayolle-Larrory-Mendibieu;295;0
64392;Moncla;79;0
64393;Monein;4426;7
64394;Monpezat;83;0
64395;Monségur;131;0
64396;Mont;1124;0
64397;Montagut;118;0
64398;Montaner;425;0
64399;Montardon;2392;2
64400;Montaut;1115;2
64401;Mont-Disse;79;0
64403;Montfort;183;0
64404;Montory;309;0
64405;Morlaàs;4360;11
64406;Morlanne;612;0
64407;Mouguerre;5291;3
64408;Mouhous;64;0
64409;Moumour;822;0
64410;Mourenx;5846;6
64411;Musculdy;229;0
64412;Nabas;86;0
64413;Narcastet;759;0
64414;Narp;119;0
64415;Navailles-Angos;1536;0
64416;Navarrenx;1050;2
64417;Nay;3224;12
64418;Noguères;130;0
64419;Nousty;1592;0
64420;Ogenne-Camptort;244;0
64421;Ogeu-les-Bains;1272;1
64422;Oloron-Sainte-Marie;10616;18
64423;Oraàs;185;0
64424;Ordiarp;549;0
64425;Orègue;503;0
64426;Orin;264;0
64427;Orion;150;0
64428;Orriule;142;0
64429;Orsanco;107;0
64430;Orthez;10684;9
64431;Os-Marsillon;544;0
64432;Ossas-Suhare;87;0
64433;Osse-en-Aspe;332;0
64434;Ossenx;50;0
64435;Osserain-Rivareyte;221;0
64436;Ossès;857;0
64437;Ostabat-Asme;214;0
64438;Ouillon;549;0
64439;Ousse;1663;3
64440;Ozenx-Montestrucq;383;0
64441;Pagolle;256;0
64442;Parbayse;326;0
64443;Pardies;912;0
64444;Pardies-Piétat;459;0
64445;Pau;77066;72
64446;Peyrelongue-Abos;153;0
64447;Piets-Plasence-Moustrou;139;0
64448;Poey-de-Lescar;1821;5
64449;Poey-d'Oloron;164;0
64450;Pomps;299;0
64451;Ponson-Debat-Pouts;98;0
64452;Ponson-Dessus;261;0
64453;Pontacq;2904;5
64454;Pontiacq-Viellepinte;181;0
64455;Portet;163;0
64456;Pouliacq;50;0
64457;Poursiugues-Boucoue;184;0
64458;Préchacq-Josbaig;292;0
64459;Préchacq-Navarrenx;180;0
64460;Précilhon;400;0
64461;Puyoô;1098;3
64462;Ramous;487;0
64463;Rébénacq;647;0
64464;Ribarrouy;81;0
64465;Riupeyrous;233;0
64466;Rivehaute;271;1
64467;Rontignon;862;0
64468;Roquiague;121;0
64469;Saint-Abit;306;1
64470;Saint-Armou;627;0
64471;Saint-Boès;365;0
64472;Saint-Castin;856;1
64473;Sainte-Colome;358;0
64474;Saint-Dos;158;0
64475;Sainte-Engrâce;180;0
64476;Saint-Esteben;432;0
64477;Saint-Étienne-de-Baïgorry;1520;3
64478;Saint-Faust;741;0
64479;Saint-Girons-en-Béarn;173;0
64480;Saint-Gladie-Arrive-Munein;198;0
64481;Saint-Goin;230;0
64482;Saint-Jammes;625;0
64483;Saint-Jean-de-Luz;14601;42
64484;Saint-Jean-le-Vieux;857;0
64485;Saint-Jean-Pied-de-Port;1499;6
64486;Saint-Jean-Poudge;69;0
64487;Saint-Just-Ibarre;198;0
64488;Saint-Laurent-Bretagne;445;0
64489;Saint-Martin-d'Arberoue;343;0
64490;Saint-Martin-d'Arrossa;546;0
64491;Saint-Médard;200;0
64492;Saint-Michel;290;0
64493;Saint-Palais;2052;9
64494;Saint-Pé-de-Léren;265;0
64495;Saint-Pée-sur-Nivelle;7170;7
64496;Saint-Pierre-d'Irube;5822;6
64498;Saint-Vincent;391;0
64499;Salies-de-Béarn;4545;7
64500;Salles-Mongiscard;307;0
64501;Sallespisse;578;0
64502;Sames;705;1
64503;Samsons-Lion;93;0
64504;Sare;2720;3
64505;Sarpourenx;291;0
64506;Sarrance;156;0
64507;Saubole;144;0
64508;Saucède;128;0
64509;Sauguis-Saint-Étienne;170;0
64510;Sault-de-Navailles;943;3
64511;Sauvagnon;3484;3
64512;Sauvelade;268;0
64513;Sauveterre-de-Béarn;1365;3
64514;Séby;205;0
64515;Sedze-Maubecq;235;0
64516;Sedzère;377;0
64517;Séméacq-Blachon;159;0
64518;Sendets;1148;0
64519;Serres-Castet;4376;5
64520;Serres-Morlaàs;842;0
64521;Serres-Sainte-Marie;600;0
64522;Sévignacq-Meyracq;559;0
64523;Sévignacq;787;0
64524;Simacourbe;419;0
64525;Siros;822;0
64526;Soumoulou;1584;4
64527;Souraïde;1506;0
64528;Suhescun;164;0
64529;Sus;379;0
64530;Susmiou;355;2
64531;Tabaille-Usquain;47;0
64532;Tadousse-Ussau;72;0
64533;Tardets-Sorholus;573;3
64534;Taron-Sadirac-Viellenave;177;0
64535;Tarsacq;538;0
64536;Thèze;881;0
64537;Trois-Villes;134;0
64538;Uhart-Cize;801;0
64539;Uhart-Mixe;215;0
64540;Urcuit;2914;1
64542;Urdos;68;0
64543;Urepel;274;0
64544;Urost;76;0
64545;Urrugne;10543;12
64546;Urt;2339;3
64547;Ustaritz;7476;4
64548;Uzan;164;0
64549;Uzein;1289;0
64550;Uzos;828;0
64551;Verdets;298;0
64552;Vialer;160;0
64554;Viellenave-d'Arthez;221;0
64555;Viellenave-de-Navarrenx;165;0
64556;Vielleségure;387;0
64557;Vignes;449;0
64558;Villefranque;2893;2
64559;Viodos-Abense-de-Bas;748;0
64560;Viven;176;0
65001;Adast;300;0
65002;Adé;828;1
65003;Adervielle-Pouchergues;153;0
65004;Agos-Vidalos;400;0
65005;Allier;439;0
65006;Ancizan;279;0
65007;Andrest;1360;2
65009;Anères;169;0
65010;Angos;225;0
65011;Les Angles;130;0
65012;Anla;75;0
65013;Ansost;57;0
65014;Antichan;40;0
65015;Antin;98;0
65016;Antist;186;0
65017;Aragnouet;250;1
65018;Arbéost;80;0
65019;Arcizac-Adour;580;0
65020;Arcizac-ez-Angles;260;0
65021;Arcizans-Avant;390;0
65022;Arcizans-Dessus;114;0
65023;Ardengost;12;0
65024;Argelès-Bagnères;102;0
65025;Argelès-Gazost;2850;6
65026;Aries-Espénan;81;0
65028;Arné;190;0
65029;Arras-en-Lavedan;495;0
65031;Arreau;752;4
65032;Arrens-Marsous;691;0
65033;Arrodets-ez-Angles;113;0
65034;Arrodets;22;0
65035;Artagnan;512;0
65036;Artalens-Souin;130;0
65037;Artiguemy;86;0
65038;Artigues;13;0
65039;Aspin-Aure;40;0
65040;Aspin-en-Lavedan;308;0
65041;Asque;120;0
65042;Asté;577;0
65043;Astugue;266;0
65044;Aubarède;289;0
65045;Aucun;240;0
65046;Aulon;97;0
65047;Aureilhan;7982;3
65048;Aurensan;776;0
65049;Auriébat;241;0
65050;Avajan;80;0
65051;Aventignan;209;0
65052;Averan;79;0
65053;Aveux;42;0
65054;Avezac-Prat-Lahitte;591;0
65055;Ayros-Arbouix;345;0
65056;Ayzac-Ost;453;4
65057;Azereix;973;0
65058;Azet;143;0
65059;Bagnères-de-Bigorre;7000;17
65060;Banios;64;0
65061;Barbachen;45;0
65062;Barbazan-Debat;3500;3
65063;Barbazan-Dessus;173;0
65064;Bareilles;42;0
65065;Barlest;306;0
65066;Barrancoueu;35;0
65067;Barry;131;0
65068;Barthe;25;0
65069;La Barthe-de-Neste;1234;2
65070;Bartrès;535;0
65071;Batsère;31;0
65072;Bazet;1880;1
65073;Bazillac;361;0
65074;Bazordan;109;0
65075;Bazus-Aure;140;0
65076;Bazus-Neste;54;0
65077;Beaucens;421;0
65078;Beaudéan;401;0
65079;Bégole;193;0
65080;Bénac;538;0
65081;Benqué-Molère;136;0
65082;Berbérust-Lias;46;0
65083;Bernac-Debat;730;0
65084;Bernac-Dessus;285;0
65085;Bernadets-Debat;103;0
65086;Bernadets-Dessus;148;0
65087;Bertren;162;0
65088;Betbèze;49;0
65089;Betpouey;82;0
65090;Betpouy;76;0
65091;Bettes;59;0
65092;Beyrède-Jumet-Camous;227;0
65093;Bize;209;0
65094;Bizous;128;0
65095;Bonnefont;324;0
65096;Bonnemazon;69;0
65097;Bonrepos;191;0
65098;Boô-Silhen;326;0
65099;Bordères-Louron;135;0
65100;Bordères-sur-l'Échez;5407;4
65101;Bordes;755;0
65102;Bouilh-Devant;20;0
65103;Bouilh-Péreuilh;115;0
65104;Boulin;301;0
65105;Bourg-de-Bigorre;196;0
65106;Bourisp;182;0
65107;Bourréac;112;0
65108;Bours;888;0
65109;Bramevaque;30;0
65110;Bugard;97;0
65111;Bulan;61;0
65112;Bun;154;0
65113;Burg;285;0
65114;Buzon;79;0
65115;Cabanac;299;0
65116;Cadéac;297;0
65117;Cadeilhan-Trachère;44;0
65118;Caharet;33;0
65119;Caixon;351;0
65120;Calavanté;335;0
65121;Camalès;382;0
65123;Campan;1288;2
65124;Camparan;53;0
65125;Campistrous;312;0
65126;Campuzan;142;0
65127;Capvern;1267;3
65128;Castelbajac;141;0
65129;Castelnau-Magnoac;779;4
65130;Castelnau-Rivière-Basse;637;0
65131;Castelvieilh;242;0
65132;Castéra-Lanusse;45;0
65133;Castéra-Lou;229;0
65134;Casterets;16;0
65135;Castillon;79;0
65136;Caubous;31;0
65137;Caussade-Rivière;97;0
65138;Cauterets;866;5
65139;Cazarilh;53;0
65140;Cazaux-Debat;31;0
65141;Cazaux-Fréchet-Anéran-Camors;63;0
65142;Chelle-Debat;210;1
65143;Chelle-Spou;109;0
65144;Cheust;86;0
65145;Chèze;49;0
65146;Chis;307;0
65147;Cieutat;609;0
65148;Cizos;135;0
65149;Clarac;160;0
65150;Clarens;491;0
65151;Collongues;150;0
65153;Coussan;117;0
65154;Créchets;50;0
65155;Devèze;50;0
65156;Dours;212;0
65157;Ens;23;0
65158;Esbareich;77;0
65159;Escala;352;0
65160;Escaunets;119;0
65161;Escondeaux;281;0
65162;Esconnets;32;0
65163;Escots;43;0
65164;Escoubès-Pouts;98;0
65165;Esparros;173;0
65166;Espèche;46;0
65167;Espieilh;25;0
65168;Esquièze-Sère;413;0
65169;Estaing;94;0
65170;Estampures;75;0
65171;Estarvielle;38;0
65172;Estensan;42;0
65173;Esterre;188;0
65174;Estirac;102;0
65175;Ferrère;39;0
65176;Ferrières;81;0
65177;Fontrailles;167;0
65178;Fréchède;52;0
65179;Fréchendets;26;0
65180;Fréchet-Aure;15;0
65181;Fréchou-Fréchet;172;0
65182;Gaillagos;133;0
65183;Galan;697;1
65184;Galez;171;0
65185;Gardères;442;0
65186;Gaudent;34;0
65187;Gaussan;95;0
65189;Gayan;272;0
65190;Gazave;70;0
65191;Gazost;125;0
65192;Gavarnie-Gèdre;341;0
65193;Gembrie;91;0
65194;Générest;94;0
65195;Génos;136;0
65196;Gensac;89;0
65197;Ger;156;0
65198;Gerde;1168;0
65199;Germ;34;1
65200;Germs-sur-l'Oussouet;104;0
65201;Geu;185;0
65202;Gez;328;0
65203;Gez-ez-Angles;25;0
65204;Gonez;29;0
65205;Gouaux;55;0
65206;Goudon;235;0
65207;Gourgue;62;0
65208;Grailhen;23;0
65209;Grézian;75;0
65210;Grust;35;0
65211;Guchan;151;0
65212;Guchen;325;0
65213;Guizerix;121;0
65214;Hachan;45;0
65215;Hagedet;43;0
65216;Hauban;99;0
65217;Hautaget;58;0
65218;Hèches;601;0
65219;Hères;108;0
65220;Hibarette;235;0
65221;Hiis;261;0
65222;Hitte;146;0
65223;Horgues;1189;1
65224;Houeydets;282;0
65225;Hourc;109;0
65226;Ibos;2919;3
65228;Ilhet;121;0
65229;Ilheu;50;0
65230;Izaourt;256;0
65231;Izaux;200;0
65232;Jacque;66;0
65233;Jarret;308;0
65234;Jézeau;100;0
65235;Juillan;4022;0
65236;Julos;463;0
65237;Juncalas;159;0
65238;Labassère;234;0
65239;Labastide;149;0
65240;Labatut-Rivière;377;0
65241;Laborde;85;0
65242;Lacassagne;243;0
65243;Lafitole;445;0
65244;Lagarde;530;0
65245;Lagrange;248;0
65247;Arrayou-Lahitte;100;0
65248;Lahitte-Toupière;260;0
65249;Lalanne;100;0
65250;Lalanne-Trie;117;0
65251;Laloubère;1869;1
65252;Lamarque-Pontacq;873;0
65253;Lamarque-Rustaing;54;0
65254;Laméac;143;0
65255;Lançon;31;0
65256;Lanespède;145;0
65257;Lanne;599;0
65258;Lannemezan;5810;7
65259;Lansac;181;0
65260;Lapeyre;91;0
65261;Laran;47;0
65262;Larreule;384;0
65263;Larroque;94;0
65264;Lascazères;307;0
65265;Laslades;330;0
65266;Lassales;39;0
65267;Lau-Balagnas;515;0
65268;Layrisse;237;0
65269;Lescurry;164;0
65270;Lespouey;204;0
65271;Lézignan;357;0
65272;Lhez;77;0
65273;Liac;198;0
65274;Libaros;138;0
65275;Lies;75;0
65276;Lizos;116;0
65277;Lombrès;90;0
65278;Lomné;33;0
65279;Lortet;213;0
65280;Loubajac;438;0
65281;Loucrup;258;0
65282;Loudenvielle;323;1
65283;Loudervielle;48;0
65284;Louey;1089;1
65285;Louit;192;0
65286;Lourdes;13509;24
65287;Loures-Barousse;623;3
65288;Lubret-Saint-Luc;58;0
65289;Luby-Betmont;107;0
65290;Luc;178;0
65291;Lugagnan;153;0
65292;Luquet;419;0
65293;Lustar;97;0
65294;Lutilhous;217;0
65295;Luz-Saint-Sauveur;921;7
65296;Madiran;426;0
65297;Mansan;40;0
65298;Marquerie;85;0
65299;Marsac;225;0
65300;Marsas;66;0
65301;Marseillan;266;0
65303;Mascaras;375;0
65304;Maubourguet;2245;3
65305;Mauléon-Barousse;101;0
65306;Mauvezin;237;0
65307;Mazères-de-Neste;341;0
65308;Mazerolles;108;0
65309;Mazouau;14;0
65310;Mérilheu;232;0
65311;Mingot;98;0
65313;Momères;732;0
65314;Monfaucon;206;0
65315;Monléon-Magnoac;412;0
65316;Monlong;107;0
65317;Mont;34;0
65318;Montastruc;234;0
65319;Montégut;131;0
65320;Montgaillard;825;2
65321;Montignac;139;0
65322;Montoussé;250;0
65323;Montsérié;79;0
65324;Moulédous;215;0
65325;Moumoulous;44;0
65326;Mun;80;0
65327;Nestier;186;0
65328;Neuilh;94;0
65329;Nistos;209;0
65330;Nouilhan;227;0
65331;Odos;3303;3
65332;Oléac-Debat;177;0
65333;Oléac-Dessus;112;0
65334;Omex;226;0
65335;Ordizan;517;0
65336;Organ;30;0
65337;Orieux;107;0
65338;Orignac;250;0
65339;Orincles;350;0
65340;Orleix;1944;1
65341;Oroix;104;0
65342;Osmets;92;0
65343;Ossen;237;0
65344;Ossun;2351;2
65345;Ossun-ez-Angles;58;0
65346;Oueilloux;155;0
65347;Ourde;47;0
65348;Ourdis-Cotdoussan;44;0
65349;Ourdon;13;0
65350;Oursbelille;1207;0
65351;Ousté;35;0
65352;Ouzous;214;0
65353;Ozon;244;0
65354;Pailhac;79;0
65355;Paréac;76;0
65356;Péré;61;0
65357;Peyraube;167;0
65358;Peyret-Saint-André;57;0
65359;Peyriguère;24;0
65360;Peyrouse;273;0
65361;Peyrun;102;0
65362;Pierrefitte-Nestalas;1111;0
65363;Pinas;450;0
65364;Pintac;22;0
65366;Poueyferré;838;0
65367;Poumarous;160;0
65368;Pouy;41;0
65369;Pouyastruc;636;3
65370;Pouzac;1105;0
65371;Préchac;240;0
65372;Pujo;658;0
65373;Puntous;160;0
65374;Puydarrieux;232;0
65375;Rabastens-de-Bigorre;1445;4
65376;Recurt;210;0
65377;Réjaumont;152;0
65378;Ricaud;66;0
65379;Ris;14;0
65380;Sabalos;147;0
65381;Sabarros;33;0
65382;Sacoué;82;0
65383;Sadournin;195;0
65384;Sailhan;172;0
65385;Saint-Arroman;97;0
65386;Saint-Créac;104;0
65387;Saint-Lanne;122;0
65388;Saint-Lary-Soulan;839;7
65389;Saint-Laurent-de-Neste;958;4
65390;Saint-Lézer;431;0
65391;Sainte-Marie;59;0
65392;Saint-Martin;443;0
65393;Saint-Pastous;149;0
65394;Saint-Paul;321;0
65395;Saint-Pé-de-Bigorre;1154;2
65396;Saint-Savin;366;0
65397;Saint-Sever-de-Rustan;159;0
65398;Saléchan;243;0
65399;Saligos;93;0
65400;Salles;238;0
65401;Salles-Adour;569;3
65402;Samuran;25;0
65403;Sanous;102;0
65404;Sariac-Magnoac;156;0
65405;Sarlabous;77;0
65406;Sarniguet;259;0
65407;Sarp;108;0
65408;Sarrancolin;552;2
65409;Sarriac-Bigorre;282;0
65410;Sarrouilles;533;0
65411;Sassis;76;0
65412;Sauveterre;162;0
65413;Sazos;144;0
65414;Ségalas;82;0
65415;Ségus;249;0
65416;Seich;86;0
65417;Séméac;5161;5
65418;Sénac;289;0
65419;Sentous;72;0
65420;Sère-en-Lavedan;80;0
65421;Sère-Lanso;46;0
65422;Séron;335;0
65423;Sère-Rustaing;130;0
65424;Sers;113;0
65425;Siarrouy;453;0
65426;Sinzos;131;0
65427;Siradan;286;0
65428;Sireix;62;0
65429;Sombrun;201;0
65430;Soréac;44;0
65431;Sost;97;0
65432;Soublecause;176;0
65433;Soues;3023;5
65435;Soulom;286;0
65436;Souyeaux;302;0
65437;Tajan;134;0
65438;Talazac;76;0
65439;Tarasteix;272;0
65440;Tarbes;43955;38
65441;Thèbe;85;0
65442;Thermes-Magnoac;219;0
65443;Thuy;17;0
65444;Tibiran-Jaunac;326;0
65445;Tilhouse;228;0
65446;Tostat;548;0
65447;Tournay;1230;3
65448;Tournous-Darré;83;0
65449;Tournous-Devant;84;0
65450;Tramezaïgues;40;0
65451;Trébons;747;0
65452;Trie-sur-Baïse;995;3
65453;Troubat;75;0
65454;Trouley-Labarthe;106;0
65455;Tuzaguet;431;0
65456;Uglas;279;0
65457;Ugnouas;84;0
65458;Uz;36;0
65459;Uzer;103;0
65460;Vic-en-Bigorre;4822;4
65461;Vidou;91;0
65462;Vidouze;236;0
65463;Viella;84;0
65464;Vielle-Adour;494;0
65465;Vielle-Aure;311;0
65466;Vielle-Louron;82;0
65467;Vier-Bordes;95;0
65468;Vieuzos;46;0
65469;Viey;19;0
65470;Viger;144;0
65471;Vignec;210;0
65472;Villefranque;73;0
65473;Villelongue;368;0
65474;Villembits;111;0
65475;Villemur;59;0
65476;Villenave-près-Béarn;67;0
65477;Villenave-près-Marsac;109;0
65478;Viscos;33;0
65479;Visker;363;0
65481;Barèges;145;0
65482;Cantaous;437;0
66001;L'Albère;66;0
66002;Alénya;3619;3
66003;Amélie-les-Bains-Palalda;3565;15
66004;Les Angles;539;4
66005;Angoustrine-Villeneuve-des-Escaldes;554;0
66006;Ansignan;167;0
66007;Arboussols;128;0
66008;Argelès-sur-Mer;10792;14
66009;Arles-sur-Tech;2794;2
66010;Ayguatébia-Talau;40;0
66011;Bages;4482;6
66012;Baho;3327;5
66013;Baillestavy;121;0
66014;Baixas;2727;3
66015;Banyuls-dels-Aspres;1310;3
66016;Banyuls-sur-Mer;4671;8
66017;Le Barcarès;6049;4
66018;La Bastide;65;0
66019;Bélesta;212;0
66020;Bolquère;808;3
66021;Bompas;7619;8
66022;Boule-d'Amont;61;0
66023;Bouleternère;955;0
66024;Le Boulou;5321;9
66025;Bourg-Madame;1204;5
66026;Brouilla;1581;0
66027;La Cabanasse;696;0
66028;Cabestany;10338;39
66029;Caixas;133;0
66030;Calce;220;0
66032;Calmeilles;60;0
66033;Camélas;457;0
